packets_per_sec,bytes_per_sec,unique_src_ips,unique_dst_ports,avg_packet_size,packet_size_variance,flow_duration,syn_count,rst_count,ack_count,connection_rate,src_ip_entropy,label
95.88786547929142,36734.62186677209,5,4,603.1916257141104,73.40226188983524,4.584641913369663,0,3,4,12.027705159187015,3.533700208593457,0
105.6468803380119,38414.87919064772,9,1,540.1660299868686,90.64866831540071,8.073182416906475,7,4,70,13.876521065231127,3.6763290579173393,0
72.68801418135065,28561.876838378772,6,4,344.45717477750236,78.82274658512932,5.066041088664511,7,4,38,7.316837176777119,2.2405549214901135,0
9438.66686193564,5416047.500258505,753,2,308.78962883654464,40.751621522705214,1.2764330754427808,9856,89,6804,831.6143363609888,7.875351563680434,1
19789.010673969704,1100029.9224369228,784,1,46.78058128159048,13.18070374212346,0.5087872590170156,47057,23,21,4758.226077399916,7.661161774243315,1
13094.070430031974,4517970.955764823,486,1,262.18613871774113,37.302830965400204,0.824405161073773,3080,60,3598,1149.4007613849762,7.929714723202579,1
18641.628837747256,10022475.439778943,741,37,930.1832139202313,189.09181797381672,0.3513946422855089,5,9,44,2276.281215121754,4.7708349484940875,1
103.46501026238603,34904.16132227118,8,4,611.0939885058658,104.17880852855879,1.5151246247933838,1,3,25,7.972558787435084,2.33632445570952,0
96.08624816768672,34899.1090444813,2,2,561.0072076612163,10.047414801525008,2.53139486462539,2,2,60,9.0510537574338,3.2629220562150962,0
118.62429736566983,45022.59507141642,4,1,482.21039749482253,101.2920368197384,5.514625353082666,9,3,36,11.850698491789608,2.9131662775748337,0
18630.54675974586,7635653.070833905,549,82,1053.9426859061434,264.1540186489538,0.27066482282443033,9,6,18,3054.546399442978,4.931923107573954,1
57.05261610773548,47452.40372867719,9,2,487.7573098547897,108.07175915315732,5.12715478965004,5,1,9,8.784350692697597,2.718934960980026,0
115.61592615153035,37055.36827742201,4,4,562.0317963245052,111.1774015781643,6.319509504910133,8,2,19,8.874684346263745,2.335059245578232,0
139.35003967192756,57461.19102067455,9,4,530.2101821601874,119.94610915595604,4.886182763880524,8,4,89,7.814259572252277,2.9019807834602678,0
101.53596658750935,35929.658674437946,4,4,452.9167080175096,104.88296151396928,7.966435210961421,0,4,95,9.091038600060836,3.5247210594325447,0
12551.589924509917,5227961.647281947,108,2,265.42796226067054,74.30281306004358,0.7303456259066614,8130,94,5451,1034.5860542480339,7.727968124495982,1
138.13708709170987,42433.67592832469,9,2,433.856188102184,90.9752463564768,4.73321018897776,4,1,33,6.930360481601602,3.374995221234875,0
84.465910456343,44160.53812392761,1,4,652.2236766410907,56.6706773891315,4.460542699482107,0,1,58,18.448453146266086,2.254952263835623,0
129.05328456617755,37780.56110114313,3,1,594.7563002080851,76.82185659317823,4.2477640347548995,3,1,75,12.52306277485405,2.130968510446206,0
116.30547489372664,54760.796817243034,5,3,678.6010683719455,108.2096012105806,5.932979711008952,7,1,31,10.224842326581886,3.1581414405513892,0
124.36006658007429,51264.24993781059,9,4,315.58890990528545,129.37118536895585,3.5013319192491315,0,1,58,12.471903183240164,2.5508720921221544,0
99.55161656030978,50585.39793622333,1,2,575.7197908931533,126.12200868831187,6.67073005100082,5,0,46,11.144517761171922,2.365901428250532,0
9950.135228293233,3051959.6450084816,780,1,248.98579041208882,41.97701351669008,1.383058019726841,8131,60,7157,676.1960793333087,7.608586465618585,1
11902.729931843378,4909874.334097039,336,1,284.6537666670647,38.02356093012085,0.6923212758744208,7267,69,2428,1354.038567962361,5.910248709098818,1
12947.328119189913,4707734.771777258,570,1,282.0013111090241,39.554897049152075,0.28769704312676414,2540,1,6804,868.1569405080215,5.674849417595809,1
92.44193465459857,70397.89478413544,8,2,638.5302985764908,77.7623242316299,5.657764045169462,7,3,16,3.4974387781051597,3.4390490837186904,0
110.17929352275098,58125.23892508934,2,1,370.9558915357422,104.3350414667106,4.423664997362317,2,0,75,13.767679274128366,2.0427682894119785,0
102.83612301322715,48300.53735020682,4,3,444.6514510164849,126.34783173450155,6.321020033102665,4,4,66,7.303348650678098,2.8632787648746207,0
119.94117040645972,39093.94716109686,1,2,613.9567050998561,110.58089417227397,4.858375605754509,9,3,25,5.0347071691245935,2.5211496228508112,0
86.4851171286941,43714.17788623451,3,1,487.0491036620611,69.7421177535937,8.40411395130253,1,2,58,6.447136768960319,2.084760795926906,0
119.78927431376601,66958.83717249571,5,2,587.5379609316964,60.22362578662742,9.41511774704584,2,1,49,6.463729005016188,2.6802733399164653,0
10456.554333598604,4844598.988926847,423,2,269.80356997093537,33.962333875558485,1.1872693424221636,1564,52,7478,1190.833491224047,6.390230609345174,1
9908.548530201935,4570696.618382949,595,2,356.23345786652436,50.17671975036603,1.7095426245030771,4685,82,6700,949.8774611265925,5.867562278989708,1
11631.956784742488,1012663.1852336852,1174,3,50.94721976280222,6.7881570218056035,0.5751390639594163,41932,24,76,5878.303983833837,7.067508156952293,1
17146.491629390584,826774.0308184619,1733,4,55.78735342878568,0.7291612799936971,0.28195691420930713,12200,48,38,4106.221336250721,7.95514661539346,1
93.28933641189417,52059.468238037916,5,1,556.6292584624453,157.77598708773195,7.845527055829896,6,1,83,10.773873708274035,3.35989321544263,0
9107.14621072044,5007666.907170237,424,1,246.71081251167502,40.35913842304521,1.521556993954046,1930,10,2752,1043.208366432049,6.201711608525075,1
95.738555819186,56083.96963994404,2,4,405.1472128626318,112.296939770926,4.950566090590941,5,4,84,10.695344874412346,2.685490571732393,0
16917.5723213962,1230958.8661178765,1481,4,69.35025222151586,3.722677111811513,0.24915046285790526,12389,10,63,3694.298040887089,6.538175537618607,1
106.6486186266193,45628.97354783355,6,1,557.8971968793893,70.45794946239329,6.605145381548222,5,4,90,11.97501569141145,2.9680694213836616,0
105.90541673802073,50092.18359161831,9,1,463.6126017117021,144.10750830982465,6.403194881183741,3,3,49,9.24748265177893,2.1803443880571844,0
97.67737416990616,46300.17750168672,1,3,551.4657141151583,82.66876035350701,5.533978530102164,9,0,44,8.608704744472666,2.654439864496889,0
85.72753616609124,63140.30694649338,3,2,348.92200423758123,81.12866970268264,6.365764877200847,6,3,20,13.14974118813919,3.6073242377098413,0
95.35521812269299,58818.62968539387,5,4,447.805728602866,118.86005448283726,2.1924714716208094,4,4,83,11.613296893257175,2.9975076367890496,0
74.30518749093217,34271.7938286416,1,1,583.2630216760328,124.49802463311283,3.195442894181941,0,1,54,8.589394296794607,3.8141901583575475,0
108.69092724027784,63714.6374782088,2,2,468.190654698916,110.60920842378034,8.340624315579683,1,1,7,9.863144619747006,2.7869602857904514,0
22037.392535884675,1130890.722865899,1067,1,67.52036241435208,7.505100704938591,0.8261128192558822,14547,16,38,4624.6882522776505,8.218926229193675,1
10054.152373820605,4427117.917802199,919,1,364.4367880444819,58.01583111994915,1.2091841277634785,2930,52,5592,883.8848343561324,6.216006771166922,1
98.28986188703699,59982.122771313065,6,3,642.9077461638606,105.07375426534465,6.340590370938676,0,4,23,12.390148221960501,3.056392161746662,0
89.0781767722196,44964.512893527266,9,4,444.2150803938612,114.17467170522396,5.54449754724469,2,3,55,14.726299774921053,3.615950137896511,0
112.65379268319707,50530.28357229713,2,3,563.54648076068,158.3417248049782,6.160375724670366,9,3,88,8.608945623174192,3.265386040501318,0
80.30019165534131,71235.22203325236,6,3,595.9895747819854,61.7092441643563,7.889143271371644,7,2,84,6.846962129288199,3.737868406767124,0
17941.276357494266,1041287.1780907103,1305,4,37.98211282837141,11.166966499959551,0.3719518243621782,46218,13,73,5400.147182101304,8.660194838869836,1
88.82291713174926,37588.98180031514,4,4,497.219623746429,89.14127674283755,5.235290673226211,6,3,29,5.695422215880413,3.7944595796314875,0
70.8919347216891,54300.36459592552,5,1,528.6627153750621,92.64763798011222,6.9110599522791265,8,4,28,11.78029165308878,3.207350447039114,0
6171.3488416652235,5177424.406362833,873,1,257.22226732921405,67.63038002377749,1.135348655554881,7859,64,1160,1462.3558321428827,5.492917492978028,1
64.81455452304482,60139.657773559506,7,1,356.49203244067,130.9983617950385,5.170167784816492,7,2,15,7.876088411916143,2.113269491408112,0
16612.977318934893,12607049.394342918,1049,29,1027.0958648865928,369.8715144444188,0.4245000304794796,1,9,8,3090.040360508227,4.221553882300575,1
11290.044605470068,3433627.098496604,832,1,314.883978447653,27.44842067190406,0.7498020665283996,4675,79,9113,1265.267847227543,6.35041315064982,1
7717.003013181367,6589635.607343573,211,1,336.36391789883476,81.83298685364868,1.0837803866574371,7176,96,8836,730.6863619953826,7.490472314918338,1
77.05611125177255,41196.34299613368,2,3,363.704535749755,33.77526771619118,4.231401782298084,1,4,55,5.499708641841049,2.1723066435846707,0
122.23478901058172,56736.996159411414,7,2,467.6006557777407,128.5613815132882,2.9139084854781987,4,4,24,17.78667107335838,2.0238223046778323,0
122.17236375015028,32324.16466139179,7,1,550.6913015101261,95.19613401180138,3.4752910575246188,4,2,88,13.748295673119387,3.771838092524517,0
83.04756056838136,42671.06389361651,3,1,488.4944184651279,89.85472861454686,0.5314677244229733,8,1,82,12.78137040009404,3.8947125840937407,0
92.93492342326526,49293.529989937604,1,2,445.66094663973274,111.95038369079057,3.731131033700854,8,0,24,8.013505020389772,3.2887740354440664,0
10640.100260561952,4811235.13710668,501,1,276.1103300375422,76.44439996050038,0.6714667486038499,9044,41,5438,988.7530557578375,6.6687459791178245,1
100.4545584510044,61297.53760418501,5,2,300.1442946889081,89.0720231040137,5.784467111270636,5,2,52,9.747363179076999,3.9171710894296075,0
105.04424257743652,36810.79028539968,4,2,439.9054250367938,137.18946423028515,5.163783358471935,1,1,82,6.5052514675512025,3.238354753879099,0
13231.467776737785,4870019.820995836,404,1,318.43333458827345,43.23944029084173,1.7302896638996885,7930,41,1814,925.3866423183274,7.274878721779871,1
6753.327030316348,3666856.290932255,836,2,343.51172587658533,34.88656359811991,1.3325599107683002,5923,44,8329,810.436554009286,5.94561026614035,1
10934.819943553355,4661607.800831351,797,2,350.70980193483,56.4986094816753,1.1936412429909962,9050,4,8003,1035.1102352854152,6.677705373034795,1
108.17335995742233,52660.964623936445,2,3,500.10410818318866,61.896246843515115,4.958107383199335,8,3,59,10.467476161562438,2.501955312393008,0
8863.7367266177,3923985.105587933,381,1,248.84138541404508,70.29333664203185,1.0202186334010437,8282,70,1405,1055.7376628628022,7.530688496551046,1
16742.10389834796,794765.855346256,527,2,57.342969217136826,15.63229513365427,0.6255804549838195,20114,15,42,6147.780031184086,8.02899180903021,1
24264.764499997676,11139938.682310702,1238,42,683.5952033061915,368.2547567340383,0.3240149201673681,4,8,3,2881.1559616917093,4.959247765396439,1
90.0935344741233,40532.35083237186,6,3,377.84138215201324,51.674391738752725,4.1706772598770785,8,0,64,13.662027507956438,3.510881074947088,0
75.80404034569574,39770.53480532501,6,4,317.0926545416437,141.23170627963214,6.769357644190387,0,0,82,7.322923729398928,3.339174106949705,0
128.02056327485602,55695.14931917885,5,1,428.5295568107292,43.51456978905793,6.877432372225495,3,0,11,11.415342992262403,3.079501483335842,0
108.85467792330586,62848.46312704441,7,2,491.0409648976401,94.49462190556962,5.4526188907037225,2,0,33,14.61661759421401,2.2373993080224834,0
20504.1293088075,507424.71594777604,1268,3,67.09333862586979,2.3412245324517666,0.46805806590575494,40869,17,32,3895.8618739743933,6.029212829567115,1
110.36935640128269,58053.43308121494,8,1,637.6892759392659,117.76285286724966,4.598336232373299,6,3,52,12.70071499620128,3.3282407732944015,0
16507.775315779843,1153153.5915403808,1646,4,63.402905150609435,15.431626481580643,0.31089597450754125,31122,38,31,5774.837119126733,6.225620584712549,1
131.56429239398156,55354.21426466004,7,4,505.077636214612,128.5469721946178,8.075982200702356,7,2,12,7.853265785848153,2.930594486756821,0
81.80844653656197,47019.05192203256,9,4,401.13790349244704,138.9418967689197,5.377529961284609,7,1,73,9.193829463737922,2.924825421988597,0
109.76179073416937,54671.31954293423,4,2,597.5041218825976,45.475017733754136,8.712626398357665,7,4,16,13.55056834182804,3.7256840107219737,0
83.79597744145423,46989.183221669926,1,2,580.7882247211367,67.17566437069698,5.797246806272307,9,3,17,7.147577615860972,2.611437096780639,0
106.41818508726132,34468.033279334166,7,4,505.05843439718717,137.88420755270977,8.50399730956898,6,3,15,9.988021456727715,2.3189447839861383,0
118.8053297022065,61839.842862377875,3,1,456.2143762824426,73.15238037078055,5.065657323177006,3,0,22,7.950440031666236,2.1488931936759252,0
161.01758205141655,69222.68442952892,2,1,353.51622989444957,65.8350953950377,3.253276344331078,2,3,96,14.13397001373556,3.718524091623914,0
12783.290769135789,983911.8488839132,997,1,57.547518288067565,9.722839946089465,0.2635754308388993,22560,48,34,3882.6763643885597,7.386460382825326,1
68.78826010651449,45603.14007577933,9,2,606.8372726660807,143.0831807130889,8.677748219377118,2,0,39,10.165475499796461,2.2106047553189505,0
68.63530397107385,57973.66897864325,7,1,489.07224710722073,139.21749095712886,9.290636395208251,7,1,84,11.467281820423695,3.5296162122451857,0
124.39872171856804,38313.314452851606,2,1,482.7712106823165,82.3277998363939,2.331954595511736,2,1,28,14.200052020652553,2.7749091052191917,0
10847.315651351002,4637228.405472143,183,2,213.48239091562905,56.0971848694322,1.0353327500770657,3708,6,5773,1264.3230246812727,5.676493856044825,1
119.14451296859056,34717.84604253598,5,3,468.6026729018973,97.63679654759832,5.7294835974350375,4,1,64,7.949329934014181,2.65890079900334,0
133.4378907212873,51889.45267460732,3,2,594.7154533290044,107.04264835791037,6.03475214954313,1,4,18,14.325514182889158,3.3168360134934662,0
134.3976689563423,43507.08988723495,5,2,453.4695259259034,99.77265396841292,5.666637510554551,2,3,92,8.385440821430747,3.831973432532297,0
100.71466165624095,64200.33383104183,9,2,530.8535263251827,123.90106259214329,5.909457200325759,2,3,97,7.3497007503342395,2.910941527189034,0
53.77584921630026,40106.52340068636,2,4,663.2788466587907,121.81608273076634,7.59870180117011,6,0,2,8.27732007426427,3.5903727197689,0
89.66226349052954,43172.990277605146,1,1,417.3095849765855,106.23310662215061,0.7257961369488699,5,4,85,16.04488345124178,3.166368637045946,0
90.34791472254834,44224.709548474755,9,3,338.0065932429494,23.709036164361038,1.111419841975739,7,4,67,14.878991942091655,3.265492267591015,0
117.10303591774614,46373.00638113,2,3,396.80873796759704,99.99079806605883,2.7512257598126295,0,1,48,8.381709558573625,3.1158524812882016,0
124.7303662417233,55324.72597663432,4,3,563.9190245856576,93.85949916296302,6.228895482705859,1,4,54,12.253296583915494,2.991499553859181,0
119.53455706344229,57324.38300707099,9,4,535.6613943617973,80.60956524560126,8.781517203449308,3,1,71,3.878078440269845,2.65566721914373,0
124.29542356959472,54124.28666342179,6,4,526.7175448017529,124.38362363444503,4.917810494425857,1,3,7,9.174509063170518,2.842776593756504,0
18060.678925145534,8801766.457259392,384,32,854.9068517663559,371.5581070519816,0.3304071998634619,8,2,15,4002.3710410394133,5.611059805089349,1
75.70622971659793,53400.37547299634,1,3,466.0940259110517,129.52761602690188,5.295030971572742,6,2,10,12.608181068345502,3.8431472073978186,0
96.37765680591271,26943.154059599034,8,2,581.4663038786229,124.14825892409922,4.239087097922861,5,1,33,6.370200516987406,3.843278405249184,0
13382.070967690162,1014363.665343349,1801,2,63.49457749780468,10.251836672085048,0.49401353792683467,31238,0,22,3679.4142966960067,8.71009284930264,1
79.47574336813102,47978.547082255216,6,3,462.9556868637824,72.83142074361702,5.302879713353961,3,1,68,10.283178644378875,3.780396113923482,0
12947.527631770961,1291354.8030814715,1816,3,53.46589542328406,11.24924534580722,0.7819459827481559,14177,6,54,6026.247884776314,6.120246721509337,1
12971.027788081796,3993858.231869822,599,2,298.8871300381431,65.08483078745441,1.1997165559508156,9756,48,4625,1164.6848044480969,5.5017319756515795,1
103.76790893010492,50485.46835230347,9,3,443.23829877154355,140.7002259133611,4.094245706925672,2,0,10,13.962533402747585,3.811611976302948,0
13961.924801082356,1091917.8325954722,596,4,39.220622341240606,5.471482009465421,0.2927520896530269,46300,16,41,5003.6107983656275,8.537515904905508,1
6021.344047602372,4642279.515929133,136,2,304.5048241321441,62.816639822875885,1.091049716206348,5624,1,3461,1065.9576935002237,6.81199694066791,1
82.52452934165743,45161.67193039134,5,2,555.1575160458832,122.87025858830654,2.771633231546507,2,1,33,5.393592652420435,3.9620468469471137,0
13768.107583067871,1468803.46791691,1753,4,66.23077979910325,-0.7696515961818271,0.439533268741019,32081,23,59,5293.781463045356,8.214902148011367,1
